item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
XSINMEDI062012,"FORCEPS, ADSON, 12 cm, serrated jaws",0,0,0,0.012,0.02,yes
XSINMEDI062112,"FORCEPS, ADSON, 12 cm, 1x2 teeth",0,0,0,0.0168,0.018,yes
XSINMEDI064015,"FORCEPS, McINDOE, 15 cm, serrated",0,0,0,0.0075,0.024,yes
XSINMEDI064085,"FORCEPS, GILLIES, 15 cm, 1x2 teeth",0,0,0,0.0075,0.022,yes
XSINMEDI065615,"FORCEPS, TISSUE, 15 cm, 2.0mm, vertical AT fluting jaws",0,0,0,0.008,0.026,yes
XSINMEDI073016,"FORCEPS, NASAL DRESSING, GRUENWALD, 16cm, serrated jaws",0,0,0,0.032,0.022,yes
XSINMEDI078209,"FORCEPS, FEILCHENFELD, 9.5 cm, straight",0,0,0,0.022,0.022,yes
XSINMEDI090416,"PROBE, 16 cm/diam. 1.5 mm, round double-ended",0,0,0,0.00064,0.006,yes
XSINMEDI090420,"PROBE, 20 cm/diam. 1.5 mm, round double-ended",0,0,0,0.0008,0.008,yes
XSINMEDI090516,"PROBE, 16 cm/diam. 2.0 mm, round double-ended",0,0,0,0.001,0.008,yes
XSINMEDI090520,"PROBE, 20 cm/diam. 2.0 mm, round double-ended",0,0,0,0.00125,0.01,yes
XSINMEDI098332,"SUCTION TUBE, FRAZIER, CH 12, 12.5 cm, angular",0,0,0,0.072,0.04,yes
XSINMEDI098500,"SUCTION TUBE, YANKAUER, 28 cm, standard",0,0,0,0.28,0.084,yes
XSINMEDI098823,"SUCTION TUBE, POOLE, 22 cm/diam. 8 mm, curved",0,0,0,0.066,0.056,yes
XSINMEDI101815,"NEEDLE HOLDER, MAYO-HEGAR, 15 cm, standard",0,0,0,0.064,0.048,yes
XSINMEDI101818,"NEEDLE HOLDER, MAYO-HEGAR, 18 cm, standard",0,0,0,0.076,0.06,yes
XSINMEDI101823,"NEEDLE HOLDER, MAYO-HEGAR, 23 cm, standard",0,0,0,0.1,0.088,yes
XSINMEDI102014,"NEEDLE HOLDER, BABY-CRILE-WOOD, 15 cm",0,0,0,0.0525,0.03,yes
XSINMEDI102018,"NEEDLE HOLDER, BABY-CRILE-WOOD, 18 cm",0,0,0,0.063,0.042,yes
XSINMEDI115215,"NEEDLE HOLDER, STEVENS, 15cm, ophtalmic",0,0,0,0,0,yes
XSINMEDI117425,"NEEDLE HOLDER, BARRAQUER, 14cm, curved jaws, ophtalmic",0,0,0,0,0,yes
XSINMEDI143011,"PLIERS, WIRE CUTTING, 12 cm, for wire hard 0.6/soft 1.0 mm",0,0,0,0.084,0.07,yes
XSINMEDI144614,"PLIERS, FLAT NOSE, 14cm, serrated jaws",0,0,0,0,0,yes
XSINMEDI151051,"CLAMPS, BULLDOG, DIEFFENBACH, 51 mm, straight",0,0,0,0.0025,0.006,yes
XSINMEDI151151,"CLAMPS, BULLDOG, DIEFFENBACH, 51 mm, curved",0,0,0,0.0025,0.006,yes
XSINMEDI154412,"FORCEPS, HEMOSTATIC, H-MOSQUITO, 12.5 cm, straight",0,0,0,0.0455,0.022,yes
XSINMEDI154512,"FORCEPS, HEMOSTATIC, H-MOSQUITO, 12.5 cm, curved",0,0,0,0.0728,0.022,yes
XSINMEDI154612,"FORCEPS, HEMOSTATIC, H-MOSQUITO, 12.5 cm/1x2 teeth, straight",0,0,0,0.0455,0.022,yes
XSINMEDI154712,"FORCEPS, HEMOSTATIC, H-MOSQUITO, 12.5 cm/1x2 teeth, curved",0,0,0,0.0728,0.022,yes
XSINMEDI157214,"FORCEPS, HEMOSTATIC, CRILE, 14cm, straight",0,0,0,0.0525,0.034,yes
XSINMEDI157314,"FORCEPS, HEMOSTATIC, CRILE, 14 cm, curved",0,0,0,0.105,0.034,yes
XSINMEDI160614,"FORCEPS, PEAN, 14 cm, serrated jaws, half way",0,0,0,0.06,0.034,yes
XSINMEDI161026,"FORCEPS, HEMOSTATIC, ROCHESTER-PEAN, 26 cm, straight",0,0,0,0.1215,0.095,yes
XSINMEDI161120,"FORCEPS, HEMOSTATIC, ROCHESTER-PEAN, 20 cm, curved",0,0,0,0.378,0.072,yes
XSINMEDI161126,"FORCEPS, HEMOSTATIC, ROCHESTER-PEAN, 26 cm, curved",0,0,0,0,0,yes
XSINMEDI161184,"FORCEPS, HEMOSTATIC, DANDY, 14 cm, serrated, sideways curved",0,0,0,0,0,yes
XSINMEDI161214,"FORCEPS, HEMOSTATIC, KOCHER, 14 cm/1x2 teeth, straight",0,0,0,0.056,0.022,yes
XSINMEDI161216,"FORCEPS, HEMOSTATIC, R-OCHSNER, 16 cm/1x2 teeth, straight",0,0,0,0.064,0.044,yes
XSINMEDI161222,"FORCEPS, HEMOSTATIC, R-OCHSNER, 22 cm/1x2 teeth, straight",0,0,0,0.1449,0.084,yes
XSINMEDI161316,"FORCEPS, HEMOSTATIC, R-OCHSNER, 16 cm/1x2 teeth, curved",0,0,0,0.256,0.07,yes
XSINMEDI161322,"FORCEPS, HEMOSTATIC, R-OCHSNER, 22 cm/1x2 teeth, curved",0,0,0,0.396,0.09,yes
XSINMEDI163525,"FORCEPS, PARAMETRIUM, WERTHEIM, 25 cm, full curved",0,0,0,0.02,0.06,yes
XSINMEDI163543,"FORCEPS, HYSTERECTOMY, WERTHEIM, 23 cm, 1 x 2 teeth, curved",0,0,0,0,0,yes
XSINMEDI165190,"FORCEPS, HEMOSTATIC, HEISS, 20 cm, curved, right-angle",0,0,0,0.28,0.05,yes
XSINMEDI165194,"FORCEPS, HEMOSTATIC, HEISS, 24 cm, curved, right-angle",0,0,0,0.432,0.066,yes
XSINMEDI173682,"FORCEPS, TISSUE, DUVAL, 23cm, atraum., triangular",0,0,0,0.621,0.08,yes
XSINMEDI175513,"FORCEPS, TOWEL CLAMP, BACKAUS, 13 cm",0,0,0,0.1365,0.036,yes
XSINMEDI177216,"FORCEPS, CLAMP TUBING, 16 cm, smooth jaws, heavy pattern",17,1,8,0.136,0.04,yes
XSINMEDI195024,"FORCEPS, SPONGE, FOERSTER, 24cm, serrated jaws, straight",0,0,0,0.2,0.076,yes
XSINMEDI200509,"RETRACTOR, SENN-MILLER, 16 cm, double-ended, blunt prong",0,0,0,0.032,0.03,yes
XSINMEDI202059,"RETRACTOR, HOOK, NERVE, 16 cm x 9 mm, blunt",0,0,0,0.016,0.028,yes
XSINMEDI203501,"RETRACTOR, HOOK, SKIN, BARSKY, 15 cm, single prong, sharp",0,0,0,0.00375,0.018,yes
XSINMEDI220012,"RETRACTOR, RIBBON, 12 x 200mm, maleable, stainless steel",25,0.02,7,0.0035,0.01,yes
XSINMEDI220545,"RETRACTOR/SPATULA, REVERDIN, 29 cm, w:45 + 60 mm, straight",0,0,0,0,0,yes
XSINMEDI221015,"RETRACTOR, FARABEUF, 15 cm, set of 2",0,0,0,0.09,0.104,yes
XSINMEDI221600,"RETRACTOR, ROUX, complete set (sizes 1, 2, 3)",0,0,0,0.612,0.33,yes
XSINMEDI223401,"RETRACTOR, VOLKMANN, 22 cm, 1 sharp prong, 20 mm curve",0,0,0,0.132,0.084,yes
XSINMEDI223403,"RETRACTOR, VOLKMANN, 22 cm, 3 sharp prongs, 10 mm curve",0,0,0,0.066,0.084,yes
XSINMEDI223404,"RETRACTOR, VOLKMANN, 22 cm, 4 sharp prongs, 10 mm curve",0,0,0,0.066,0.084,yes
XSINMEDI223503,"RETRACTOR, VOLKMANN, 22 cm, 3 blunt prongs, 10 mm curve",0,0,0,0.066,0.084,yes
XSINMEDI223504,"RETRACTOR, VOLKMANN, 22 cm, 4 blunt prongs, 10 mm curve",0,0,0,0.066,0.084,yes
XSINMEDI230510,"RETRACTOR, LANGENBECK, 21 cm, 10 x 28 mm",0,0,0,0,0,yes
XSINMEDI230514,"RETRACTOR, LANGENBECK, 21 cm, 14 x 28 mm",0,0,0,0,0,yes
XSINMEDI230516,"RETRACTOR, LANGENBECK, 21 cm, 16 x 28 mm",0,0,0,0.252,0.09,yes
XSINMEDI230610,"RETRACTOR, LANGENBECK, 21 cm, 10 x 40 mm",0,0,0,0,0,yes
XSINMEDI230613,"RETRACTOR, LANGENBECK, 21 cm, 13 x 42 mm",0,0,0,0.189,0.08,yes
XSINMEDI234228,"RETRACTOR, FRISCH, 25.5 cm, 75 x 45 mm",0,0,0,0.975,0.23,yes
XSINMEDI235543,"RETRAC., SPECU., DOYEN, 24 cm,115x45mm, vag., 1/2. concave",0,0,0,0.06,0.2,yes
XSINMEDI237507,"RETRACTOR/SPATULA, DAEVER, 30cm x 38mm, flexible",0,0,0,0,0,yes
XSINMEDI237508,"RETRACTOR/SPATULA, DAEVER, 30cm x 50mm, flexible",0,0,0,0,0,yes
XSINMEDI237510,"RETRACTOR/SPATULA, DAEVER, 30cm x100mm, flexible",0,0,0,3.1,0.53,yes
XSINMEDI242213,"RETRACTOR, SELF-RET., WEITLANER, 13 cm, 3 x 4 sharp prongs",0,0,0,0.126,0.072,yes
XSINMEDI242214,"RETRACTOR, SELF-RET., WEITLANER, 13 cm, 3 x 4 blunt prongs",0,0,0,0.126,0.072,yes
XSINMEDI242216,"RETRACTOR, SELF-RET., WEITLANER, 16 cm, 3 x 4 sharp prongs",0,0,0,0.238,0.09,yes
XSINMEDI242217,"RETRACTOR, SELF-RET., WEITLANER, 16 cm, 3 x 4 blunt prongs",0,0,0,0.238,0.09,yes
XSINMEDI243206,"RETRAC., SELF-RET., ADSON, 31 cm, 4 x 5 blunt pr., laminect.",0,0,0,1.056,0.27,yes
XSINMEDI247001,"RETRACTOR, ABDOMINAL, BALFOUR-BABY",15,4,23,1.38,0.25,yes
XSINMEDI247040,"RETRACTOR, ABDOMINAL, BALFOUR, standard, complete",30,7,21,5.58,1.32,yes
XSINMEDI261422,"FILE, BONE, 22 cm x 20 mm, flat",0,0,0,0.022,0.14,yes
XSINMEDI263790,"DISSECTOR, MACDONALD, 19 cm, double-ended",0,0,0,0,0,yes
XSINMEDI265323,"RASPATORY, FARABEUF, 150x13mm, light curved, sharp",0,0,0,0.03375,0.046,yes
XSINMEDI267607,"RASPATORY, RIB, SEMB, 24 cm x 15 mm",0,0,0,0,0,yes
XSINMEDI270845,"MALLET, 23 cm x 28 mm, 490 g, solid",0,0,0,0.414,0.545,yes
XSINMEDI284310,"CHISEL, STILLE, 20 cm x 10 mm, straight",0,0,0,0.02,0.17,yes
XSINMEDI284315,"CHISEL, STILLE, 20 cm x 15 mm, straight",0,0,0,0,0,yes
XSINMEDI284325,"CHISEL, STILLE, 20 cm x 25 mm, straight",0,0,0,0,0,yes
XSINMEDI284412,"OSTEOTOME, STILLE, 20 cm x 12 mm, straight",0,0,0,0.0504,0.15,yes
XSINMEDI284415,"OSTEOTOME, STILLE, 20 cm x 15 mm, straight",0,0,0,0.063,0.15,yes
XSINMEDI284420,"OSTEOTOME, STILLE, 20 cm x 20 mm, straight",0,0,0,0.084,0.15,yes
XSINMEDI284425,"OSTEOTOME, STILLE, 20 cm x 25 mm, straight",0,0,0,0.105,0.15,yes
XSINMEDI284512,"GOUGE, STILLE, 20 cm x 12 mm, straight",0,0,0,0.08,0.175,yes
XSINMEDI284515,"GOUGE, STILLE, 20 cm x 15 mm, straight",0,0,0,0.08,0.18,yes
XSINMEDI284520,"GOUGE, STILLE, 20 cm x 20 mm, straight",0,0,0,0.08,0.185,yes
XSINMEDI284525,"GOUGE, STILLE, 20 cm x 25 mm, straight",0,0,0,0.08,0.19,yes
XSINMEDI295124,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 0000",0,0,0,0.068,0.06,yes
XSINMEDI295133,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 000",0,0,0,0.068,0.06,yes
XSINMEDI295142,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 00",0,0,0,0.068,0.06,yes
XSINMEDI295150,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 0",0,0,0,0.068,0.06,yes
XSINMEDI295151,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 1",0,0,0,0.068,0.06,yes
XSINMEDI295152,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 2",0,0,0,0.068,0.06,yes
XSINMEDI295153,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 3",0,0,0,0.068,0.06,yes
XSINMEDI295154,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 4",0,0,0,0.068,0.06,yes
XSINMEDI295155,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 5",0,0,0,0.068,0.06,yes
XSINMEDI295156,"CURETTE, BONE, VOLKMANN, 17 cm, fig. 6",0,0,0,0.068,0.06,yes
XSINMEDI298514,"CURETTE, BONE, VOLKMANN, 14 cm, double-ended",0,0,0,0,0,yes
XSINMEDI298701,"CURETTE, BONE, VOLKMANN, 22 cm, double-ended, fig. 1 and 3",0,0,0,0.011,0.036,yes
XSINMEDI298702,"CURETTE, BONE, VOLKMANN, 22 cm, double-ended, fig. 2 and 4",0,0,0,0.011,0.036,yes
XSINMEDI298703,"CURETTE, BONE, VOLKMANN, 22 cm, double-ended, fig. 3 and 5",0,0,0,0.022,0.036,yes
XSINMEDI300514,"RONGEUR, BONE, FRIEDMANN, 14 cm x 2,5 mm, curved, delicate",0,0,0,0,0.1,yes
XSINMEDI303035,"RONGEUR, BONE, LUER, 15 cm x 5 mm, strong curve",16,2,8,0.256,0.15,yes
XSINMEDI303818,"RONGEUR, BONE, BANE, 18 cm x 5 mm, curved",18,2,8,0.288,0.2,yes
XSINMEDI305318,"RONGEUR, BONE, LUER, 18 cm x 10 mm, heavy pattern",0,0,0,0.243,0.19,yes
XSINMEDI313123,"RONGEUR, BONE, STILLE- LUER, 23 cm x 10 mm, double action",0,0,0,0.396,0.345,yes
XSINMEDI313183,"RONGEUR, BONE, STILLE, 23 cm x 7 mm, dou. act., side angled",24,2,11,0.528,0.3,yes
XSINMEDI332017,"FORCEPS, BONE CUT., LISTON, 17 cm, standard, straight",0,0,0,0.153,0.18,yes
XSINMEDI335718,"FORCEPS, BONE CUT., RUSKIN-LISTON, 18 cm, dou. act., angled",19,1,2,0.038,0.02,yes
XSINMEDI337027,"FORCEPS, BONE CUT., LISTON-STILLE, 27 cm, dou. act., straigh",0,0,0,0.567,0.525,yes
XSINMEDI337127,"FORCEPS, BONE CUT., LISTON-STILLE, 27 cm, dou. act., angled",0,0,0,0.648,0.51,yes
XSINMEDI355221,"FORCEPS, BONE HOLDING, FERGUSON, 21 cm/4 x 4 teeth",0,0,0,0.21,0.265,yes
XSINMEDI357527,"FORCEPS, BONE HOLD., VERBRUGGE, 27 cm x 12 mm, dismountable",0,0,0,0.378,0.23,yes
XSINMEDI402518,"SCISSORS, DRESSING, LISTER, 18 cm",0,0,0,0.108,0.078,yes
XSINMEDI404123,"SCISSORS, PLASTER SHEARS, BRUNS, 24cm",0,0,0,0.24,0.23,yes
XSINMEDI405637,"SCISSORS, PLASTER SHEARS, STILLE, 37 cm, reinforced blade",0,0,0,2.584,1.05,yes
XSINMEDI406005,"KNIFE, PLASTER, ESMACH, 18 cm",0,0,0,0.027,0.088,yes
XSINMEDI407027,"SPREADER, PLASTER, HENNIG, 27 cm",0,0,0,0.7,0.455,yes
XSINMEDI408118,"BREAKER, PLASTER CAST, WOLFF-BOEHLER, 18 cm",0,0,0,0.216,0.18,yes
XSINMEDI440750,"HAMMER, PERCUSSION, 20 cm",0,0,0,0.2,0.086,yes
XSINMEDI457501,"FORCEPS, CATH. INTRODUCING, MAGILL, 16cm, child extra small",0,0,0,0.16,0.04,yes
XSINMEDI457502,"FORCEPS, CATH. INTRODUCING, MAGILL, 19cm, child small",0,0,0,0.266,0.054,yes
XSINMEDI457503,"FORCEPS, CATH. INTRODUCING, MAGILL, 24cm, adult",0,0,0,0.384,0.072,yes
XSINMEDI460040,"OIL SPRAY, 500ml, without silicone, for instruments",0,0,0,1.176,0.405,yes
XSINMEDI462127,"FORCEPS, STERILIZING, CHEATTLE, 27 cm",0,0,0,0.1512,0.118,yes
XSINMEDI473008,"BOWL, ROUND, 100 ml, 80 x 35 mm, stainless steel",0,0,0,0.324,0.066,yes
XSINMEDI473009,"BOWL, ROUND, 200ml, 9.5 x 5 cm, stainless steel",0,0,0,0.676,0.13,yes
XSINMEDI474007,"JAR FOR FORCEPS, 75 x 175 mm, without lid, stainless steel",0,0,0,3.042,0.26,yes
XSINMEDI500214,"FORCEPS, TISSUE, ALLIS-BABY, 14 cm / 3x4 theeth",0,0,0,0.0525,0.03,yes
XSINMEDI500215,"FORCEPS, TISSUE, ALLIS, 15 cm/4x5 teeth, standard",0,0,0,0.056,0.034,yes
XSINMEDI500320,"FORCEPS, TISSUE, ALLIS, 20 cm, atraum., narrow/serrated jaws",0,0,0,0,0,yes
XSINMEDI501016,"FORCEPS, TISSUE, BABCOCK, 16 cm, 9 mm jaws, standard",0,0,0,0.128,0.032,yes
XSINMEDI501020,"FORCEPS, TISSUE, BABCOCK, 20 cm, 11 mm jaws, standard",0,0,0,0.16,0.04,yes
XSINMEDI501667,"FORCEPS, INTESTINAL, DOYEN-BABY, 17 cm, atraum., straight",0,0,0,0,0,yes
XSINMEDI501767,"FORCEPS, INTESTINAL, DOYEN-BABY, 17 cm, atraum., curved",0,0,0,0,0,yes
XSINMEDI502326,"FORCEPS, INTESTINAL, KOCHER, 26cm, elast. atraum., curved",0,0,0,0,0,yes
XSINMEDI516106,"SOUND, URETHRAL, DITTEL, CH 06, 35 cm, curved",0,0,0,0.272,0.048,yes
XSINMEDI516108,"SOUND, URETHRAL, DITTEL, CH 08, 35 cm, curved",0,0,0,0.272,0.056,yes
XSINMEDI516110,"SOUND, URETHRAL, DITTEL, CH 10, 35 cm, curved",0,0,0,0.272,0.058,yes
XSINMEDI516112,"SOUND, URETHRAL, DITTEL, CH 12, 35 cm, curved",0,0,0,0.272,0.064,yes
XSINMEDI516114,"SOUND, URETHRAL, DITTEL, CH 14, 35 cm, curved",0,0,0,0.272,0.076,yes
XSINMEDI516116,"SOUND, URETHRAL, DITTEL, CH 16, 35 cm, curved",0,0,0,0.272,0.084,yes
XSINMEDI516118,"SOUND, URETHRAL, DITTEL, CH 18, 35 cm, curved",0,0,0,0.272,0.096,yes
XSINMEDI516120,"SOUND, URETHRAL, DITTEL, CH 20, 35 cm, curved",0,0,0,0.272,0.11,yes
XSINMEDI516122,"SOUND, URETHRAL, DITTEL, CH 22, 35 cm, curved",0,0,0,0.272,0.124,yes
XSINMEDI516124,"SOUND, URETHRAL, DITTEL, CH 24, 35 cm, curved",0,0,0,0.272,0.14,yes
XSINMEDI516126,"SOUND, URETHRAL, DITTEL, CH 26, 35 cm, curved",0,0,0,0.272,0.155,yes
XSINMEDI516128,"SOUND, URETHRAL, DITTEL, CH 28, 35 cm, curved",0,0,0,0.272,0.19,yes
XSINMEDI516130,"SOUND, URETHRAL, DITTEL, CH 30, 35 cm, curved",0,0,0,0.272,0.19,yes
XSINMEDI516132,"SOUND, URETHRAL, DITTEL, CH 32, 35 cm, curved",0,0,0,0.272,0.22,yes
XSINMEDI516134,"SOUND, URETHRAL, DITTEL, CH 34, 35 cm, curved",0,0,0,0.272,0.245,yes
XSINMEDI516136,"SOUND, URETHRAL, DITTEL, CH 36, 35 cm, curved",0,0,0,0.28,0.27,yes
XSINMEDI517520,"GUIDE, CATHETER, GUYON, 39 cm, straight",4,41,1,0.164,0.02,yes
XSINMEDI520102,"SPECULUM, CUSCO, 75 x 32 mm, vaginal, small",0,0,0,0.36,0.155,yes
XSINMEDI520103,"SPECULUM, CUSCO, 85 x 36 mm, vaginal, medium",0,0,0,0.448,0.175,yes
XSINMEDI520201,"SPECULUM, CUSCO, 90 x 23-25 mm, vaginal, small, cone shape",0,0,0,0,0,yes
XSINMEDI520202,"SPECULUM, CUSCO, 100 x 25-27 mm, vaginal, medium, cone shape",0,0,0,0,0,yes
XSINMEDI520203,"SPECULUM, CUSCO, 100 x 27-30 mm, vaginal, large, cone shape",0,0,0,0.595,0.195,yes
XSINMEDI521011,"SPECULUM, COLLIN, 92 x 16 mm, vaginal, for virgins",5,15,1,0.075,0.1,yes
XSINMEDI522000,"SPECULUM, SIMS, vaginal, set of 3 sizes",0,0,0,0.864,0.345,yes
XSINMEDI522361,"SPECULUM-RETR., KALLMORGEN, size 1 / 70x40mm, set of 2, vag.",0,0,0,0.756,0.24,yes
XSINMEDI522362,"SPECULUM-RETR., KALLMORGEN, size 2/ 90x40mm, set of 2, vag.",0,0,0,0.84,0.145,yes
XSINMEDI522801,"SPECULUM, AUVARD, 240 x 75 x 38 mm, vaginal, with weight",0,0,0,2.64,1.19,yes
XSINMEDI523501,"DILATATOR, UTERINE, HEGAR, double-ended, 1 + 2 mm",0,0,0,0.002,0.016,yes
XSINMEDI523503,"DILATATOR, UTERINE, HEGAR, double-ended, 3 + 4 mm",0,0,0,0.0032,0.016,yes
XSINMEDI523505,"DILATATOR, UTERINE, HEGAR, double-ended, 5 + 6 mm",0,0,0,0.0072,0.038,yes
XSINMEDI523507,"DILATATOR, UTERINE, HEGAR, double-ended, 7 + 8 mm",0,0,0,0.0128,0.038,yes
XSINMEDI523509,"DILATATOR, UTERINE, HEGAR, double-ended, 9 + 10 mm",0,0,0,0.02,0.046,yes
XSINMEDI523511,"DILATATOR, UTERINE, HEGAR, double-ended, 11 + 12 mm",0,0,0,0.0288,0.046,yes
XSINMEDI523513,"DILATATOR, UTERINE, HEGAR, double-ended, 13 + 14 mm",0,0,0,0.0392,0.074,yes
XSINMEDI523515,"DILATATOR, UTERINE, HEGAR, double-ended, 15 + 16 mm",0,0,0,0.0512,0.086,yes
XSINMEDI523517,"DILATATOR, UTERINE, HEGAR, double-ended, 17 + 18 mm",0,0,0,0.0648,0.074,yes
XSINMEDI523542,"DILATATOR, UTERINE, HEGAR, double-ended, set of 8 dilatators",0,0,0,0.66,0.525,yes
XSINMEDI524011,"SOUND, UTERINE, SIMS, 32 cm, rigid",0,0,0,0.256,0.06,yes
XSINMEDI524450,"FORCEPS, SEIZING, POZZI, 25 cm, tenaculum, straight",0,0,0,0.14,0.095,yes
XSINMEDI525132,"FORCEPS, SEIZING, KELLY, OVARY, 32 cm, 18 mm jaws, curved",0,0,0,0.512,0.16,yes
XSINMEDI525302,"FORCEPS, SEIZING, HEANEY, UTERUS, 21cm/double tooth, curved",10,23,1,0.23,0.08,yes
XSINMEDI525311,"FORCEPS, HYSTERECTOMY, HEANEY-REZEK, 21 cm, 1 tooth, straig.",9,22,1,0.198,0.08,yes
XSINMEDI528112,"CURETTE, UTERINE, RECAMIER, 8 mm wide, rigid, sharp",0,0,0,0.124,0.08,yes
XSINMEDI528114,"CURETTE, UTERINE, RECAMIER, 11 mm wide, rigid, sharp",0,0,0,0.124,0.08,yes
XSINMEDI528116,"CURETTE, UTERINE, RECAMIER, 14 mm wide, rigid, sharp",0,0,0,0.124,0.08,yes
XSINMEDI528212,"CURETTE, UTERINE, RECAMIER, 8 mm wide, rigid, blunt",0,0,0,0.124,0.08,yes
XSINMEDI528214,"CURETTE, UTERINE, RECAMIER, 11 mm wide, rigid, blunt",0,0,0,0.124,0.08,yes
XSINMEDI528216,"CURETTE, UTERINE, RECAMIER, 14 mm wide, rigid, blunt",0,0,0,0.124,0.08,yes
XSINMEDI528218,"CURETTE, UTERINE, RECAMIER, 16 mm wide, rigid, blunt",0,0,0,0.124,0.08,yes
XSINMEDI528220,"CURETTE, UTERINE, RECAMIER, 20 mm wide, rigid, blunt",0,0,0,0.124,0.08,yes
XSINMEDI528927,"CURETTE, UTERINE, BLAKE, 27 cm, double-ended, sharp/blunt",0,0,0,0.0135,0.045,yes
XSINMEDI531522,"FORCEPS-CLAMP, UTERINE, GREEN-ARMYTAGE, 22 cm x 13 mm",0,0,0,0.2835,0.056,yes
XSINMEDI533021,"SCISSORS, EPISIOTOMY, BRAUN-STADLER, 21 cm, curved",6,23,1,0.138,0.08,yes
XSINMEDI533118,"SCISSORS, EPISIOTOMY, WALDMANN, 18cm, serrated blade",19,0.5,5,0.05,0.05,yes
XSINMEDI535010,"FORCEPS, OBSTETRICAL, WRIGLEY, 28 cm",0,0,0,0.56,0.37,yes
XSINMEDI535515,"HOOK, DECAPITATION, BRAUN, 31 cm",7,30,2,0.42,0.16,yes
XSINMEDI535580,"CRANIOCLAST, BRAUN, 42 cm",47,2,15,1.41,1.05,yes
XSINMEDI541525,"SHEAR, RIB, GIERTZ, 25cm",0,0,0,0.375,0.415,yes
XSINMEDI541822,"CUTTER, STERNUM, SCHUMACHER, 22cm",0,0,0,0.672,0.44,yes
XSINMEDI542312,"SPREADER, RIB, FINOCHIETTO, medium, blade 62 x 52 mm",0,0,0,3.6,1.035,yes
XSINMEDI542540,"CONTRACTOR, RIB, BAILEY, 17cm",0,0,0,0.462,0.17,yes
XSINMEDI543011,"RASPATORY, RIB, DOYEN, 17cm, right",0,0,0,0.119,0.06,yes
XSINMEDI543012,"RASPATORY, RIB, DOYEN, 17cm, left",0,0,0,0.119,0.066,yes
XSINMEDI543505,"RETRACTOR, LUNG, ALLISON, 270x40mm",0,0,0,0.62,0.114,yes
XSINMEDI551546,"SCISSORS, VASCULAR, POTTS-SMITH, 19cm, 60deg angled",0,0,0,0.057,0.04,yes
XSINMEDI553014,"CLAMP, VASC., BULLDOG, DeBAKEY, 12 cm/ang.45deg,+ring handle",0,0,0,0.252,0.016,yes
XSINMEDI554005,"CLAMP, VASCULAR, DeBAKEY, 22 cm, straight",0,0,0,0.088,0.06,yes
XSINMEDI555248,"CLAMP, VASCULAR, AORTA, DeBAKEY, 18 cm, pronouncedly shaped",0,0,0,0.456,0.042,yes
XSINMEDI557035,"CLAMP, VASCULAR, DeBAKEY, 20cm, for tangential occlusion",0,0,0,0.567,0.066,yes
XSINMEDI557055,"CLAMP, VASCULAR, DeBAKEY, 25.5 cm, for tangential occlusion",0,0,0,0.936,0.084,yes
XSINMEDI570405,"RONGEUR, LAMINECTOMY, SPURLING-KERRISON, 20cm, jaws 5mm",0,0,0,0.675,0.295,yes
XSINMEDI573603,"DISSECTOR, DURA, OLIVECRONA, 18 cm, double ended 4 + 5 mm",0,0,0,0.005,0.022,yes
XSINMEDI576000,"DRILL, HAND, CRANIAL, HUDSON, complete set",0,0,0,1.08,0.915,yes
XSINMEDI576003,"(drill, hand, cranial, Hudson) BRACE",0,0,0,1.08,0.55,yes
XSINMEDI576005,"(drill, hand, cranial, Hudson) EXTENSION",0,0,0,0.03375,0.082,yes
XSINMEDI576009,"(drill, hand, cranial, Hudson) BURR, 9mm, cylindrical",0,0,0,0.0169,0.054,yes
XSINMEDI576014,"(drill, hand, cranial, Hudson) BUR, 14mm, cylindrical",0,0,0,0.01764,0.064,yes
XSINMEDI576016,"(drill, hand, cranial, Hudson) BUR, 16mm, spherical",0,0,0,0.02304,0.06,yes
XSINMEDI576022,"(drill, hand, cranial, Hudson) BUR, 22mm, spherical",0,0,0,0.0484,0.082,yes
XSINMEDI576402,"SAW GIGLI, HANDLE, inpairs",0,0,0,0.049,0.048,yes
XSINMEDI576450,"SAW GIGLI, WIRE, 50 cm",0,0,0,0.0025,0.0026,yes
XSINMEDI623040,"FORCEPS, EAR DRESSING, TILLEY, 14 cm",0,0,0,0.056,0.036,yes
XSINMEDI623163,"FORCEPS, EAR, HARTMANN, 1x2 teeths, serrated jaws",0,0,0,0.0525,0.024,yes
XSINMEDI660201,"SPECULUM, NASAL, 15 cm, small",0,0,0,0.288,0.078,yes
XSINMEDI660202,"SPECULUM, NASAL, 15 cm, medium",0,0,0,0.288,0.084,yes
XSINMEDI660203,"SPECULUM, NASAL, 15 cm, large",0,0,0,0.288,0.076,yes
XSINMEDI671430,"DERMATOME, HUMBY",0,0,0,1.11,0.315,yes
