item code,item description,length cm,height cm,width cm,volume litre,weight kg,in EIC
XANEREAB1FM0,"(resuscitator ambu,baby/mark IV-b) MASK, n.0, infants",13,8,5,0.52,0.08,yes
XANEREAB1FM0A,"(resuscitator ambu,baby/mark IV-b) MASK, n.0A, neonates",12,8,5,0.48,0.06,yes
XANEREAB1PV,"(resuscitator Ambu, Baby) PAEDI VALVE",0,0,0,0,0,
XANEREAM1,"RESUSCITATOR AMBU 'Mark III', incl. 1 valve + 1 mask 5",0,0,0,9.828,0.765,
XANEREAM1FM0,"(resuscitator ambu,mark III/IV) MASK, n.0 + boring, infants",12,5,8.5,0.51,0.08,yes
XANEREAM1FM2,"(resuscitator ambu,mark III/IV) MASK, n.2, children",12,7,9,0.756,0.1,yes
XANEREAM1FM4,"(resuscitator ambu,mark III/IV) MASK, n.4, adu.&lar.children",13,8,8,0.832,0.11,yes
XANEREAM1FM5,"(resuscitator ambu,mark III/IV) MASK, n.5, adult",15,10,9,1.35,0.12,yes
XANEREAM1TE9A,"(resuscit. Ambu Mark III) TUBE EXTENSION, 105cm + 2 adaptors",0,0,0,0,0,
XANEREAM1V,"(resuscitator ambu,mark III) VALVE, PATIENT, ref: 00020800",0,0,0,0,0,
XANEREAM1VP10,"(resuscitator ambu,mark III/IV) VALVE, PEEP 10, re.000137000",11,6,6,0.396,0.15,
XANEREAM1VP20,"(resuscitator ambu,mark III/IV) VALVE, PEEP 20, re.000213000",0,0,0,0,0,
XANEREAM4A,"RESUSCITATOR AMBU, 'Mark IV', ADULT, with 1 valve +1 mask 5",38,18,14,9.576,0.95,yes
XANEREAM4AOR,"(resuscitator ambu, mark IV-a/b) O2 RESERVOIR, bag, complete",0,0,0,0,0,
XANEREAM4AV,"(resuscitator Ambu, mark III/IV) VALVE, PATIENT, 295000501",6,7,7,0.294,0.05,yes
XANEREAM4B,"RESUSCITATOR AMBU, 'Mark IV', BABY w/ paedi valve +1 mask 0A",12.7,12,30.8,4.69392,0.65,yes
XANEREAM4BORA,"(resuscitator ambu, mark IV-b) ADAPTOR, for O2 reservoir bag",0,0,0,0,0,
XANEREAM4BOT,"(resuscitator ambu, mark IV-b) O2 RESERVOIR, tube, 250 mm",0,0,0,0,0,
XANEREAM4BVP,"(resuscitator ambu, mark IV-b) VALVE, PAEDI, single shutter",9,9,6,0.486,0.05,yes
XANEREAMLAD,"RESUSCITATOR, LAERDEAL, adult, incl. 1 valve + masks 4-5",0,0,0,0,0,
XANEREAMLADM,"(resuscitator Laerdal), MASK, n. 5, adults",0,0,0,0,0,
XANEREAMLADV,"(resuscitator Laerdal), VALVE, respiratory patient, adult",0,0,0,0,0,
XANEREAMLCH,"RESUSCITATOR, LAERDEAL, child, incl. 1 valve + masks 3-4",0,0,0,0,0,
XANEREAMLCHM,"(resuscitator Laerdal), MASK, n. 3, children",0,0,0,0,0,
XANEREAMLCNV,"(resusc. Laerdal), VALVE, respiratory patient, child/neonate",0,0,0,0,0,
XANEREAMLINV,"(resuscitator Laerdal), VALVE, inlet, spare",0,0,0,0,0,
XANEREAMLNE,"RESUSCITATOR, LAERDEAL, neonate, incl. 1 valve + masks 0-1",0,0,0,0,0,
XANEREAMLNEM,"(resuscitator Laerdal), MASK, n. 0, neonate",0,0,0,0,0,
XANEREAMLOXRV,"(resuscitator Laerdal), VALVE for oxygen reservoir, spare",0,0,0,0,0,
XANETGUE0,"TUBE, GUEDEL, airways, No 0 length 50mm, baby",0,0,0,0.0476,0.0068,yes
XANETGUE00,"TUBE, GUEDEL, airways, No 00 length 40mm, neonate",0,0,0,0.0352,0.0046,yes
XANETGUE1,"TUBE, GUEDEL, airways, No 1 length 60mm, child",0,0,0,0.0476,0.0082,yes
XANETGUE2,"TUBE, GUEDEL, airways, No 2 length 70mm, adolescent",0,0,0,0.0476,0.0094,yes
XANETGUE3,"TUBE, GUEDEL, airways, No 3 length 80mm, adult small",0,0,0,0.1265,0.0175,yes
XANETGUE4,"TUBE, GUEDEL, airways, No 4 length 90mm, adult",0,0,0,0.1265,0.024,yes
XANETGUE5,"TUBE, GUEDEL, airways, No 5 length 100mm, adult large",0,0,0,0.1872,0.0289,yes
XANETOURPN,"TOURNIQUET, PNEUMATIC, with cuff leg/arm + pump/manometer",0,0,0,5.022,1.24,yes
XANETROL082S,"TROLLEY, ANEASTHES., 82x57x95cm, 7drawers, 1top-shelve, s.s.",0,0,0,0,0,
XANETROL082ST,"(trolley anesthes.) SIDE TABLE, 44x31cm, fold away, st.steel",0,0,0,0,0,
XANETROL96,"TROLLEY, ANEASTHESIA, 940 x 625cm, 2 shelves, 2 drawers, sta",0,0,0,0,0,
XANETWEN18,"TUBE, NASOPHARYNGEAL AIRWAY, Wendl, No 18, length 95mm, st.",0,0,0,0,0,
XANETWEN20,"TUBE, NASOPHARYNGEAL AIRWAY, Wendl, No 20, length125mm, st.",0,0,0,0,0,
XANETWEN22,"TUBE, NASOPHARYNGEAL AIRWAY, Wendl, No 22, length 170mm, st.",0,0,0,0,0,
XANETWEN24,"TUBE, NASOPHARYNGEAL AIRWAY, Wendl, No 24, length 170mm, st.",0,0,0,0,0,
XCOLBOXC03T,"COLD BOX, VACCIN CARRIER, 3 l, Quattro + 8 ice packs 0.41",24.5,26.5,31,25,2.5,yes
XCOLBOXC08E,"COLD BOX, 8.5 l VAC., Electrolux RCW12 + 14 Ice Packs 0.6 l",55,50,55,151.25,15,yes
XCOLBOXC08G,(cold box Electrolux RCW12) GASKET for lid,18,3,18,0.972,0.15,
XCOLBOXC2,"ICEBOX, 24 l",0,0,0,0,0,
XCOLBOXC22E,"COLD BOX, 20.7 l VAC., Electrolux RCW25 + 24 Ice Packs 0.6 l",75,60,55,247.5,21.2,yes
XCOLBOXC22G,(cold box Electrolux RCW25) GASKET for lid,25,3,25,1.875,0.15,
XCOLBOXC25,"COLD BOX, 25 LT.",0,0,0,0,0,
XCOLBOXC4,"ICEBOX, 45 l, polyurethane (24 h/32CC)",0,0,0,0,0,
XCOLBOXC5T,"ICEBOX, 5 l, polyurethane, with tap",0,0,0,0,0,
XCOLBOXCPS01,"BOX, INSULATING, medical cold chain, in. dim. 30x40x30cm",0,0,0,0,0,
XCOLBOXI1,"BOTTLE ISOTHERMAL, 1 l",0,0,0,0,0,
XCOLBOXI2F,"BOX ISOTHERMAL, 2 l, for food",26.5,15,16,6.36,0.44,
XCOLBOXI2P,"BOX ISOTHERMAL, 2 l, fountain type with pump",0,0,0,0,0,
XCOLCOBU08,"BURNER, KOSMOS 8, complete, for refrig. Electrolux RCW42 EK",0,0,0,0,0,
XCOLCOBU08C,"(burner Kosmos 8) CYLINDER, metal, spare GLASS substitute",0,0,0,0,0,
XCOLCOBU08G,"(burner Kosmos 8) GLASS, spare",0,0,0,0,0,
XCOLCOBU08I,"(burner Kosmos 8) metal INSERT, glass/flue",0,0,0,0,0,
XCOLCOBU08P,(burner Kosmos 8) SPRING,0,0,0,0,0,
XCOLCOBU08W,"(burner Kosmos 8) WICK, COTTON",0,0,0,0,0,
XCOLCOBU23,"BURNER, ALADDIN 23E, complete, for refriger. Sibir V170KE",0,0,0,0,0,
XCOLCOBU23C,"(burner Aladdin 23) CYLINDER, metal , spare GLASS subtitute",0,0,0,0,0,
XCOLCOBU23G,"(burner Aladdin 23) GLASS, spare",0,0,0,0,0,
XCOLCOBU23L,(burner Aladdin 23) wick CLEANER,0,0,0,0,0,
XCOLCOBU23S,(burner Aladdin 23) flame SPREADER,0,0,0,0,0,
XCOLCOBU23W,"(burner Aladdin 23) WICK, COTTON",0,0,0,0,0,
XCOLCOCA1BE,"CONTROL CARD, BLOOD BANK, cold chain monitor, (english)",15,0.1,12,0.018,0.0055,
XCOLCOCA1CE,"CONTROL CARD, cold chain monitor, (english)",15,0.1,12,0.025,0.0068,yes
XCOLCOCA1CF,"CONTROL CARD, cold chain monitor, (french)",15,0.1,12,0.018,0.0056,
XCOLCOCA1CS,"CONTROL CARD, cold chain monitor, (spanish)",15,0.1,12,0.018,0.055,
XCOLCOCA2R,"CONTROL CARD, REFRIGERATION control, Stop Watch",12,0.1,12,0.0144,0.0115,yes
XCOLCOCA3FT,"CONTROL, FREEZE-TAG, irreversible frost indicator",5,1.1,3.2,0.0176,0.015,yes
XCOLCOCA5TM,"CONTROLE TEMPERATURE MONITOR, 15'-10 days, SPY TEMP irrevers",8,0.5,5,0.02,0.02,
XCOLFREE1E,"FREEZER, 111 l (72 l VACCINE), Vestfrost MF114, 220 V",73,79,104.2,600.9214,77,yes
XCOLFREE1EG,(freezer Vestfrost MF114) GASKET for lid,0,0,0,0,0,
XCOLFREE2E,"FREEZER, 213 l (192 l VACCINE), Vestfrost MF214, 220 V",120,117,80,1123.2,104,yes
XCOLFREE2EB,"(freezer Vestfrost MF214/314) BASKET, for ice packs",0,0,0,0,0,
XCOLFREE2EG,(freezer Vestfrost MF214) GASKET for lid,0,0,0,0,0,
XCOLFREE2EL,(freezer Vestfrost MF114/214/314) RELAY compres. Danfoss,0,0,0,0,0,
XCOLFREE2ET,(freezer Vestfrost MF114/214/314) THERMOSTAT,0,0,0,0,0,
XCOLFREE3E,"FREEZER, 323 l (264 l VACCINE), Vestfrost MF314, 220 V",0,0,0,980,95,yes
XCOLFREE3EG,(freezer Vestfrost MF314) GASKET for lid,0,0,0,0,0,
XCOLFREE5E,"FREEZER, 500 l, Liebherr, 220 V.",0,0,0,0,0,
XCOLFRID1E,"REFRIGERATOR, 94L(45L VAC) icelined Vestfrost MK144, 220V",73,105,79,605.535,87,yes
XCOLFRID1EB,(refriger. Vestfrost models MK) BASKET,0,0,0,0,0,
XCOLFRID1EE,"(refriger. Vestfrost models MK) THERMOMETER, external",0,0,0,0,0,
XCOLFRID1EL,(refriger. Vestfrost MK144/204) RELAY compres. Danfoss,0,0,0,0,0,
XCOLFRID1ER,(refriger. Vestfrost models MK) vaccine TRAY,0,0,0,0,0,
XCOLFRID2E,"REFRIGERATOR, 137L (63L VAC) icelined Vestfrost MK204, 220V",73,105,98,751.17,102,yes
XCOLFRID3E,"REFRIGERATOR, 204L (108L VAC) icelined Vestfrost MK304, 220V",73,105,132,1011.78,126,yes
XCOLFRID3EL,(refriger. Vestfrost MK304) RELAY compres. Danfoss,0,0,0,0,0,
XCOLFRID4GE,"REFRIGER., 40 l (10 l), Electrolux RCW42 EG, 12-220 V/gas",0,0,0,330,47,yes
XCOLFRID4GF,(refriger. Electrolux RCW42 EG) jet FAILURE DEVICE,0,0,0,0,0,
XCOLFRID4GH,"(refriger. Electrolux RCW42 EG/EK) HEATER, 220 V. 85 W.",0,0,0,0,0,
XCOLFRID4GJ,"(refriger. Electrolux RCW42 EG) gas JET, 30 mbar",0,0,0,0,0,
XCOLFRID4GM,(refriger. Electrolux RCW42 EG/EK) MODIFICATION set,0,0,0,0,0,
XCOLFRID4GO,(refriger. Electrolux RCW42 EG) THERMOCOUPLE,0,0,0,0,0,
XCOLFRID4GT,(refriger. Electrolux RCW42 EG/EK) THERMOSTAT,0,0,0,0,0,
XCOLFRID4KE,"REFRIGER., 40 l (18 l), Electrolux RCW42 EK, 12-220 V/keros.",87,52,55,330,53.5,yes
XCOLFRID4KF,"(refriger. Electrolux RCW42 EK) BRUSH, flue",0,0,0,0,0,
XCOLFRID4KT,"(refriger. Electrolux RCW42 EK) TANK, kerosene",0,0,0,0,0,
XCOLFRID4MG,(refriger. Electrolux RCW42) GASKET for lid all models,25,6,8,1.2,0.2,
XCOLFRID5S,"REFRIGER. 17.5 l VAC./FREEZ., BPsolar VR50 with batt.+panels",0,0,0,0,0,
XCOLFRIDBE1,"REFRIGER., BLOOD BANK, ""icelined"" MRB2000, 220 V,76 L, cap",120,117,80,1123.2,108,yes
XCOLFRIDBE2,"REFRIGER., BLOOD BANK, ""jewet CT1-2A"" 230/115V, 60 units",0,0,0,0,0,
XCOLFRIDBE3,"REFRIGER., BLOOD B., ""Sanyo-Kleiner"", 220 V, 302 l, 70 units",0,0,0,0,0,
XCOLFRIDBE4,"REFRIGER., BLOOD B., ""Liebherr"", 220 V, 495 l, 100 units",0,0,0,0,0,
XCOLFRIDBE5,"REFRIGER., BLOOD B., ""Liebherr"", 220 V, 255 l, 54 units",0,0,0,0,0,
XCOLFRIF17GE,"REFRIGERATOR 170L/55L, FREEZER, Sibir V170GE, 230 V/gas",0,0,0,725,86,yes
XCOLFRIF17KE,"REFRIGERATOR 170L/55L, FREEZER, Sibir V170KE, 230 V/kerosene",0,0,0,848,118,yes
XCOLFRIF224L,REFRIGERATOR 224L 220V/kerosene RKE400 for house use H:1.79m,0,0,0,0,0,
XCOLFRIF2M1,"(refriger./freezer Sibir V170) GASKET, refrig. door",0,0,0,0,0,
XCOLFRIF2M2,"(refriger./freezer Sibir V170) GASKET, freezer door",0,0,0,0,0,
XCOLFRIF2ME,"(refriger./freezer Sibir V170) THERMOMETER, external",0,0,0,0,0,
XCOLFRIF3SB,"FRIDGE/FREEZE, solar, 37.5L, for blood bank",0,0,0,1840,276,yes
XCOLFRIF3SV,"FRIDGE/FREEZE, solar, 37.5L, for vaccine",0,0,0,1840,276,yes
XCOLFRIF40L,"REFRIGER. 40 l, COLD BOX, electricity 12/220 v, with cable",0,0,0,0,0,
XCOLFRIF4E1,"REFRIGER. 14 l/FREEZER, Electrolux RCW42 DC 12 V. compress.",120,82,80,787.2,80,
XCOLFRIF4E2,"REFRIGER. 12 l/FREEZ., Electrolux RCW42 AC 220 V. compress.",0,0,0,0,0,
XCOLFRIF4ER,(refriger./freezer RCW42 AC/DC) THERMOSTAT for freezer,0,0,0,0,0,
XCOLFRIF4ET,(refriger./freezer RCW42 AC/DC) THERMOSTAT for refriger.,0,0,0,0,0,
XCOLFRIF5E,"REFRIGER. 169 l VAC./FREEZ., Electrolux TCW1152 Icelin. 220V",0,0,0,0,0,
XCOLFRIF5EG,(refriger./freezer TCW1152/1990) GASKET for lid,0,0,0,0,0,
XCOLFRIF5EL,(refriger./freezer TCW1152) RELAY compres. Danfoss,0,0,0,0,0,
XCOLFRIF5ER,(refriger./freezer TCW1152/1990) THERMOSTAT for freezer,0,0,0,0,0,
XCOLFRIF5ET,(refriger./freezer TCW1152) THERMOSTAT for refriger.,0,0,0,0,0,
XCOLFRIF8KE,"REFRIGER./FREEZER.,Sibir V250 KE , 220 V./kerosene, for team",0,0,0,0,0,
XCOLFRIF8SB,"FRIDGE/FREEZE, solar, 85L, for blood bank",0,0,0,3190,639,yes
XCOLFRIF8SV,"FRIDGE/FREEZE, solar, 85L, for vaccine",0,0,0,0,0,yes
XCOLFRIF9EI,"REFRIGER. 37 l VAC./FREEZ., Electrolux TCW1990 Icelined 220V",0,0,0,0,0,
XCOLFUNN2S,"FUNNEL, bended, for kerosene",0,0,0,0,0,
XCOLFUNN2T,"LEATHER CHAMMY, for water/kerosene separation",0,0,0,0,0,
XCOLFUNN2U,"ICE PACK, 0.3 l, Electrolux, empty, to be filled with H2O",17,22.5,12,4.59,0.06,
XCOLFUNN2V,"ICE PACK, 0.3 l, Thermos, empty, to be filled with H2O",0,0,0,0,0,
XCOLFUNN2W,"ICE PACK, 0.6 l, Electrolux, empty, to be filled with H2O",19,4,12,0.912,0.75,
XCOLICEP2U,"ICE PACK, 0.3 l, Electrolux, empty, to be filled with H2O",39,22,31,0.625,0.075,yes
XCOLICEP2V,"ICE PACK, 0.3 l, Thermos, empty, to be filled with H2O",39,21.5,30.3,25.4066,3.3,
XCOLICEP2W,"ICE PACK, 0.6 l, Electrolux, empty, to be filled with H2O",19,4,12,1.04,0.15,yes
XCOLTHER1A,"THERMOMETER, ALCOHOL, Moeller 104614 -40Cto +50CC",21,3,2,0.126,0.02,yes
XCOLTHER3C,"THERMOMETER, LIQUID CRISTAL, LCD, 0C to 20C",12.6,0.5,3.7,0.0233,0.0023,
XCOLTHER4P,"THERMOMETER, PROBE, Galtier, -40C to +40C",0,0,0,0,0,
XCOLTHER5MM,"THERMOMETER, MINI-MAXI, Moeller 102472, -30C to +50C",13,2,3.2,0.0832,0.001,yes
XCOLTHER8R,"THERMOMETER, RECORDING, 15'-1 year, Tiny TTM, w/o software",0,0,0,0,0,
XCOLTHER8RS,"(recording thermometer) SOFTWARE, Tiny TTM",0,0,0,0,0,
XCOLTHER9R,"RECORDING THERMOMETER, Libero PDF data logger",10,2,4,0.08,0.04,yes
XCTDTENDB,"tube, tracheotomy, BRUSH for cleaning",0,0,0,0,0,yes
XFIXDRILHA2A,"BONE DRILL, hand awl, with 2 awls",0,0,0,0,0,
XFIXGEXF10100,"CLAMP, CONNECTION, Ø 15/15mm, tube to tube, 1010-1000",0,0,0,0,0,
XFIXGEXF10110,"CLAMP, PIN CLUSTER, 1010-1010",0,0,0,0,0,
XFIXGEXF10123,"SLEEVE, REDUCTION, 15/4 mm, yellow, single use, 1010-1023",0,0,0,0,0,
XFIXGEXF10124,"SLEEVE, REDUCTION, Ø 15/5 mm, grey, s.u., 1010-1024",0,0,0,0,0,
XFIXGEXF10132,"TUBE, CONNECTION, Ø 15x100 mm, carbon, 1010-1032",0,0,0,0,0,
XFIXGEXF10133,"TUBE, CONNECTION, Ø 15x125 mm, carbon, 1010-1033",0,0,0,0,0,
XFIXGEXF10134,"TUBE, CONNECTION, Ø 15x150 mm, carbon, 1010-1034",0,0,0,0,0,
XFIXGEXF10135,"TUBE, CONNECTION, Ø 15x200 mm, carbon, 1010-1035",0,0,0,0,0,
XFIXGEXF10136,"TUBE, CONNECTION, Ø 15x250 mm, carbon, 1010-1036",0,0,0,0,0,
XFIXGEXF201520,"PIN, SELF DRILLING & TAPPING, Ø 4x100/35 mm, 2015-1020",0,0,0,0,0,
XFIXGEXF202020,"PIN, SELF DRILLING & TAPPING, Ø 5x140/50 mm, 2020-1020",0,0,0,0,0,
XFIXGEXF202025,"PIN, SELF DRILLING & TAPPING, Ø 5x170/50 mm, 2020-1025",0,0,0,0,0,
XFIXGEXF202030,"PIN, SELF DRILLING & TAPPING, Ø 5x210/55 mm, 2020-1030",0,0,0,0,0,
XFIXGEXF202035,"PIN, SELF DRILLING & TAPPING, Ø 5x110/40 mm, 2020-1035",0,0,0,0,0,
XFIXGEXF203020,"PIN, TRANSFIXING, threaded, Ø 5/4x250mm/50 mm, sharp point",0,0,0,0,0,
XFIXGEXF501010,"DRILL BRACE, for pins with Ø 4 and 5 mm, 5010-1000",0,0,0,0,0,
XFIXGEXF502010,"(tube, connecting, Ø15mm) CAP, end, s.u., 5020-1000",0,0,0,0,0,
XFIXGEXF502510,"SLEEVE/TROCARD, ASSEMBLY, Ø 5x70 mm, 5025-1000",0,0,0,0,0,
XFIXGEXF502511,"HANDLE, for sleeve / trocard, assembly, 5025-1100",0,0,0,0,0,
XFIXGEXF502512,"SLEEVE/TROCARD, ASSEMBLY, Ø 5x120 mm, 5025-1200",0,0,0,0,0,
XFIXMAXIABS15,"ARCH BAR, DAUTREY, 15 cm, soft, Ref 3450",15.5,0.1,0.2,0.0003,0.0015,
XFIXMAXIWS02,"WIRE, SOFT, 0.25mm x10m, stainl.st, coil",13,0.5,7.5,0.0488,0.108,
XFIXMAXIWS04,"WIRE, SOFT, 0.4mm x10m, stainl.st, coil",12,0.5,7.5,0.045,0.567,
XFIXMAXIWS05,"WIRE, SOFT, 0.5 mm, stainl.st, roll 50m, Ref 503-050-00",9,1,9,0.081,0.1,
XFIXMEDI761060,"WIRE, KIRSCHNER, 1.0 mm x 16 cm., trocard + round end",0,0,0,0,0,
XFIXMEDI761066,"WIRE, KIRSCHNER, 1.6 mm x 16 cm., trocard + round end",0,0,0,0,0,
XFIXMEDI761310,"WIRE, KIRSCHNER, 1.0 mm x 31 cm, double trocar point",0,0,0,0,0,
XFIXMEDI761315,"WIRE, KIRSCHNER, 1.5 mm x 31 cm, double trocar point",0,0,0,0,0,
XFIXMEDI761320,"WIRE, KIRSCHNER, 2.0 mm x 31 cm, double trocar point",0,0,0,0,0,
XFIXMEDI761325,"WIRE, KIRSCHNER, 2.5 mm x 31 cm, double trocar point",0,0,0,0,0,
XFIXMEDI761330,"WIRE, KIRSCHNER, 3.0 mm x 31 cm, double trocar point",0,0,0,0,0,
XFIXSTRA29105,"WIRE, CERCLAGE, 1.00 mm x 10 m, stainless steel, coil",18,1,11,0.198,0.1,
XFIXSTRA29106,"WIRE, CERCLAGE, 1.25 mm x 10 m, stainless steel, coil",20,1.5,16,0.48,0.1,
XFIXSTRA29126,"WIRE, CERCLAGE, 0.8 mm x 200 mm",0,0,0,0,0,
XFIXSTRA29127,"WIRE, CERCLAGE, 1.0 mm x 250 mm",0,0,0,0,0,
XFIXSTRA29209,"WIRE, KIRSCHNER, Ø 0.80mm x 15cm, trocard + round end",26,1,7,0.182,0.02,yes
XFIXSTRA29210,"WIRE, KIRSCHNER, Ø 1.00mm x 15cm, trocard + round end",19.5,0.5,2.5,0.0244,0.112,yes
XFIXSTRA29212,"WIRE, KIRSCHNER, Ø 1.25mm x 15cm, trocard + round end",15,0.125,0.125,0.0002,0.0015,yes
XFIXSTRA29214,"WIRE, KIRSCHNER, Ø 1.40mm x 15cm, trocard + round end",0,0,0,0,0,yes
XFIXSTRA29216,"WIRE, KIRSCHNER, Ø 1.60mm x 15cm, trocard + round end",26,1,1,0.0026,0.005,yes
XFIXSTRA29217,"WIRE, KIRSCHNER, Ø 1.80mm x 15cm, trocard + round end",0,0,0,0,0,yes
XFIXSTRA29220,"WIRE, KIRSCHNER, Ø 2.00mm x 15cm, trocard + round end",15,0.2,0.2,0.0006,0.0037,yes
XFIXSTRA29221,"WIRE, KIRSCHNER, Ø 2.00mm x 28cm, trocard + round end",0,0,0,0,0,yes
XFIXSTRA29225,"WIRE, KIRSCHNER, Ø 2.50mm x 15cm, trocard + round end",20,1.7,1.7,0.0578,0.0058,yes
XFIXSTRA29226,"WIRE, KIRSCHNER, Ø 2.50mm x 28cm, trocard + round end",0,0,0,0,0,yes
XFIXSTRA29230,"WIRE, KIRSCHNER, Ø 3.00mm x 15cm, trocard + round end",0,0,0,0,0,yes
XFIXSTRA29231,"WIRE, KIRSCHNER, Ø 3.00mm x 28cm, trocard + round end",0,0,0,0,0,yes
XFIXSTRA29279,"WIRE, KIRSCHNER, Ø 2.0mm x 15cm, threaded  tip",0,0,0,0,0,
XFIXSTRA29336,"PIN, STEINMANN, 3.5 mm x 150 mm",15,0.35,3,0.0158,0.013,yes
XFIXSTRA29340,"PIN, STEINMANN, 4.0 mm x 150 mm",16.3,1.8,6,0.176,0.02,yes
XFIXSTRA29342,"PIN, STEINMANN, 4.0 mm x 200 mm",21.5,2.2,4.5,0.2129,0.033,yes
XFIXSTRA29345,"PIN, STEINMANN, 4.5 mm x 150 mm",15,0.5,0.5,0.0038,0.0184,yes
XFIXSTRA29346,"PIN, STEINMANN, 4.5 mm x 175 mm",22,0.5,4.5,0.0495,0.024,yes
XFIXSTRA29347,"PIN, STEINMANN, 4.5 mm x 200 mm",17.5,0.5,0.5,0.0044,0.0213,yes
XFIXSTRA29348,"PIN, STEINMANN, 4.5 mm x 250 mm",25,0.5,0.5,0.0063,0.031,yes
XFIXSTRA29349,"PIN, STEINMANN, 4.5 mm x 225 mm",15,0.5,0.5,0.0038,0.0287,yes
XFIXSTRA29350,"PIN, STEINMANN, 5.0 mm x 150 mm",15,0.5,0.5,0.0038,0.038,yes
XFIXSTRA29351,"PIN, STEINMANN, 5.0 mm x 175 mm",18,0.5,0.5,0.0045,0.05,yes
XFIXSTRA29352,"PIN, STEINMANN, 5.0 mm x 200 mm",0,0,0,0,0,yes
XFIXSTRA29353,"PIN, STEINMANN, 5.0 mm x 250 mm",25,0.5,0.5,0.0063,0.038,yes
XFIXSTRA29369,"PIN, STEINMANN, WITH THREAD, 5.0 mm x 175 mm",0,0,0,0,0,yes
XFIXSTRA29374,"PIN, STEINMANN, WITH THREAD, 5.0 mm x 200 mm",0.5,20,0.5,0.005,0.03,
XFIXSTRA29454,"SCREW, SCHANZ, self tapping, Ø 5x150/50 mm, trocar tip",0,0,0,0.006,0.022,yes
XFIXSTRA29455,"SCREW, SCHANZ, self tapping, Ø 5x175/50 mm, trocar tip",0,0,0,0.0072,0.0252,yes
XFIXSTRA29456,"SCREW, SCHANZ, self tapping, Ø 5x200/50 mm, trocar tip",0,0,0,0.008,0.03,yes
XFIXSTRA29457,"SCREW, SCHANZ, self tapping, Ø 5x250/50 mm, trocar tip",0,0,0,0.01,0.038,yes
XFIXSTRA31010,"BIT, DRILL, 1.1 mm.Jacobs chuck, 45/30 mm",0,0,0,0,0,
XFIXSTRA31014,"BIT, DRILL, 1.5 mm, Jacobs chuck, 70/55 mm",11.5,0.1,5,0.0058,0.0024,
XFIXSTRA31019,"BIT, DRILL, 2.0 mm.quick coupling, 100/75 mm",0,0,0,0,0,
XFIXSTRA31020,"BIT, DRILL, 2.0 mm, Jacobs chuck, 85/70 mm",10.5,0.5,2.5,0.0131,0.004,
XFIXSTRA31030,"BIT, DRILL, 3.2 mm.Jacobs chuck, 180/165 mm",0,0,0,0,0,
XFIXSTRA31038,"BIT, DRILL, 3.5 mm.Jacobs chuck, 180/165 mm",0,0,0,0,0,
XFIXSTRA31044,"BIT, DRILL, 4.5 mm.quick coupling, 145/120 mm",0,0,0,0,0,
XFIXSTRA31048,"BIT, DRILL, 4.5 mm.quick coupling, 195/170 mm",0,0,0,0,0,
XFIXSTRA31049,"BIT, DRILL, 4.5 mm.Jacobs chuck, 180/165 mm",0,0,0,0,0,
XFIXSTRA31094,"COUPLING, QUICK, for hand drill",0,0,0,0,0,
XFIXSTRA31414,"KEY, HEXAGONAL, Allen, angled",0,0,0,0,0,
XFIXSTRA32115,"WRENCH, SOCKET, 11 mm",0,0,0,0,0,
XFIXSTRA32116,"WRENCH, COMBINATION, 11 mm",0,0,0,0,0,
XFIXSTRA33331,"SLEEVE, DRILL, 3.5 mm",0,0,0,0,0,
XFIXSTRA33336,"AIMING DEVICE, SLEEVE, LOCKING, for measuring bar",0,0,0,0,0,
XFIXSTRA33337,"AIMING DEVICE, BAR, MEASURING, 0 to 180 mm",0,0,0,0,0,
XFIXSTRA33340,"AIMING DEVICE, HOOK, for external fixator",0,0,0,0,0,
XFIXSTRA33353,"AIMING DEVICE, TUBE, CHECK, diam. 5 to 7 mm, for alignement",0,0,0,0,0,
XFIXSTRA35514,"WRENCH, SOCKET, 11 mm, cannulated",0,0,0,0,0,
XFIXSTRA39110,"WIRE PASSER, DEMEL, diam. 45mm x 23cm, curv., left, blunt",0,0,0,0,0,
XFIXSTRA39121,"WIRE, TIGHTENER, 23 cm, with handle and 2 pegs",0,0,0,0,0,
XFIXSTRA39185,"PLIERS, FLAT NOSE, 16 cm, serrated jaws, heavy pattern",0,0,0,0,0,
XFIXSTRA39188,"VICE GRIP, 18 cm, self locking",0,0,0,0,0,
XFIXSTRA39193,"PLIERS, WIRE CUTTING, 22 cm, hard wire up to diam. 2.50 mm",0,0,0,0,0,
XFIXSTRA39308,(clamp) SPARE SCREW,1,1,1,0.001,0.001,
XFIXSTRA39309,"NUT, diam. 11 mm, 8 mm thread",1,1,1,0.001,0.001,
XFIXSTRA39310,"CHUCK, UNIVERSAL (3-jaw) with T-handle + locking device",0,0,0,0.48,0.355,yes
XFIXSTRA39336,"CLAMP, TUBE TO TUBE",4,2.3,3,0.0276,0.008,
XFIXSTRA39341,"CAP, PROTECTIVE, for steinmann pins 4.5 mm",0,0,0,0,0,
XFIXSTRA39342,"CAP, PROTECTIVE, for steinmann pins 5.0 mm",0,0,0,0,0,
XFIXSTRA39350,"TUBE, STAINLESS STEEL, 11 mm x 100 mm",13.5,1,2.5,0.0338,0.003,
XFIXSTRA39352,"TUBE, STAINLESS STEEL, 11 mm x 150 mm",0,0,0,0,0,
